id,title,abstract
2195,评论,"老板还能出来接,虽然很近,哈哈"
2196,评论,服务好
2197,评论,干净卫生
2198,评论,一个客栈能这么干净算很不错了
2199,评论,"老板服务热情,卫生环境交通都很满意"
2200,评论,老板服务特别好
2201,评论,"装修很温馨,小哥负责接送,前台都很热情"
2202,评论,总之就是美得很
2203,评论,很棒的客栈
2204,评论,点评厦门第一港海边度假庄园
2205,评论,总体来说还是不错
2206,评论,"房间很干净,设施齐全"
2207,评论,总之是个不错的客栈
2208,评论,"房间有家的温暖,环境布置很温馨"
2209,评论,很不错的客栈~值得推荐
2210,评论,服务很贴心
2211,评论,"目前为止,这是我住过的最好的一家民宿"
2212,评论,服务非常很好
2213,评论,一定要再住這家
2214,评论,"大圆床很不错,典雅,干净,卫生,舒适"
2215,评论,酒店的装修很新
2216,评论,"非常温馨,干净,顶楼有座椅摇椅"
2217,评论,"床很舒服,实物和图片一样"
2218,评论,特别惊喜的一次入住
2219,评论,很有家的感觉
2220,评论,点评厦门第一港海边度假庄园
2221,评论,"环境很有个性、特色,值得一去"
2222,评论,服务热情、环境也不错
2223,评论,房间还不错
2224,评论,环境还不错
2225,评论,"环境赞,服务很贴心"
2226,评论,"酒店很漂亮,装修的很好,房间非常赞"
2227,评论,总之很满意的
2228,评论,"酒店很温馨,服务非常好"
2229,评论,"老板跟小哥们都很热心,特别好的客栈"
2230,评论,服务态度好棒
2231,评论,个人感觉小了点
2232,评论,住的环境不错
2233,评论,"客栈很漂亮,房间很干净漂亮"
2234,评论,超级非常好
2235,评论,虽然房间不大但是很温馨
2236,评论,真的夸一下店内环境和工作人员的服务
2237,评论,房间很大，床，更大
2238,评论,周边生活方便，出行便利程度尚可
2239,评论,"房间不错,挺温馨"
2240,评论,很满意
2241,评论,真的很棒
2242,评论,点评厦门第一港海边度假庄园
2243,评论,"环境还是不错的,接送方便"
2244,评论,"超级棒的体验,店主特别热情"
2245,评论,总之硬件软件设施都很完备
2246,评论,到客栈以后店家的服务态度很好
2247,评论,"环境好,离闹市区不远,非常安静"
2248,评论,"客栈很温馨,服务不错,电瓶车小哥人很好"
2249,评论,"房间很好服务周到,真的不错"
2250,评论,"真的非常好,老板人很好"
2251,评论,环境温馨
2252,评论,"服务真的超好,房间也很干净"
2253,评论,"服务赞,卫生赞,环境赞"
2254,评论,"环境很好,卫生很好,服务一级棒,赞"
2255,评论,还算比较干净
2256,评论,"5分,环境不错,服务贴心"
2257,评论,酒店环境和服务都很棒很正规
2258,评论,客栈很好哦
2259,评论,很漂亮很情调的旅馆
2260,评论,客栈是美式风格，个人很喜欢
2261,评论,"服务态度很好,适合家庭,情侣,闺密"
2262,评论,虽然不大，但是特别温馨
2263,评论,绝对是我住过最舒服最漂亮的客栈
2264,评论,"网上看到的,评分很高就订了一间"
2265,评论,"细节很用心,工作人员很亲切"
2266,评论,在服务超级好
2267,评论,最近厦门修路好多路都坑坑洼洼
2268,评论,"安静干净,格局也非常有情调也很温馨"
2269,评论,酒店很干净 也很漂亮
2270,评论,"客栈很好,环境、服务各方面都好"
2271,评论,感觉真心不错
2272,评论,"服务非常好,房间很漂亮"
2273,评论,第一港客栈给100个赞
2274,评论,服务很不错
2275,评论,"老板服务很好,热情周到"
2276,评论,酒店环境很赞
2277,评论,酒店服务确实没的说
2278,评论,前台态度很热情
2279,评论,住了两天特别舒服
2280,评论,"价格不用说,超实惠啦"
2281,评论,很好
2282,评论,周边交通方便
2283,评论,"很棒,房间很干净,服务也很好"
2284,评论,"交通便利,服务周到,房间舒适,极其满意"
2285,评论,这是我到目前为止住过最好的民栈了
2286,评论,服务态度好
2287,评论,"走的时候还会送一盒特产馅饼,最佳选择"
2288,评论,总体不错的
2289,评论,整体还不错
2290,评论,整体服务还不错
2291,评论,很温馨的地方
2292,评论,特别贴心
2293,评论,"服务态度很好,房间偏小,位置稍微有点远"
2294,评论,"客栈环境还不错,工作人员都非常友好"
2295,评论,"老板很热情,还给我们特产和饮料喝"
2296,评论,住宿环境很整洁 非常不错
2297,评论,太棒了
2298,评论,"很棒哦,服务很好哦,可以来住"
2299,评论,"服务好,很亲民化,到路口有车接送"
2300,评论,很热情
2301,评论,"客栈环境不错,老板很热情"
2302,评论,环境很好
2303,评论,"位置很好,距离火车站很近"
2304,评论,酒店环境不错
2305,评论,新店，感觉舒服
2306,评论,"服务很贴心,位置好找,出门就是环岛路哦"
2307,评论,这次旅行很棒
2308,评论,"值得一住,接送的小哥很好,接待人员很好"
2309,评论,环境很好
2310,评论,服务态度好
2311,评论,装修很温馨的一座家庭旅馆
2312,评论,"很新的店,布置很美,干净"
2313,评论,店员服务很贴心
2314,评论,在厦门还是很少住到这么不错的酒店
2315,评论,很喜欢这家客栈
2316,评论,环境卫生跟地理位置都很不错
2317,评论,客栈老板服务很好
2318,评论,期待下次去已经是最美村落啦
2319,评论,"卫生不错,房间稍有点小"
2320,评论,"装修很温馨,服务非常好,设施齐全"
2321,评论,自己走很不方便
2322,评论,"服务不错,包接送,还给特产"
2323,评论,特别吵
2324,评论,房间超级美
2325,评论,床铺也干净
2326,评论,店员人超好就房间小点儿
2327,评论,"服务也很好,离店还送了一盒馅饼"
2328,评论,居然百分之百好评
2329,评论,"房间也不错,干净,舒服,服务很贴心"
2330,评论,房子特别好
2331,评论,"店内所有物品都是新装修的,环境很好"
2332,评论,"房间布置的温馨又漂亮,隔音也好"
2333,评论,环境很好性价比也超高
2334,评论,"房间比较小地点比较蹩脚,服务很好"
2335,评论,环境真的非常好
2336,评论,客栈很温馨、干净舒适
2337,评论,环境好 老板热情
2338,评论,作为一家客栈非常不错
2339,评论,服务很热情
2340,评论,"干净,店员态度很好,就是最近在道路改造"
2341,评论,"环境卫生都很满意,让人有回家的感觉"
2342,评论,超级舒服的床和枕头，房间也漂亮
2343,评论,"每个房间一个风格,很干净"
2344,评论,"按地理位置来说,性价比一般"
2345,评论,老板会来接送，非常热情
2346,评论,店家很好
2347,评论,环境特别赞
2348,评论,就是地方不好找
2349,评论,最爱的一家客栈
2350,评论,"最喜欢c座房间格局,床宽空间大"
2351,评论,酒店服务非常好
2352,评论,满分推荐
2353,评论,软件硬件」都不错
2354,评论,"客人住的也会很好,卫生间完全转不开"
2355,评论,112、751等等很多公交车去厦大
2356,评论,"服务很不错,环境也好"
2357,评论,"服务非常好,下次一定还会再去"
2358,评论,很有特点~出门做公交还是挺方便的
2359,评论,服务是挺好的
2360,评论,最棒的是房间里还有浴霸
2361,评论,"装修好,干净卫生,有电瓶车接送"
2362,评论,"第一次住民宿型,感觉特别温馨"
2363,评论,酒店很好
2364,评论,点评厦门第一港海边度假庄园
2365,评论,"施工路不是很好找,房间采光不是很好"
2366,评论,"房间卫生做的很好,装饰的也特别漂亮"
2367,评论,"店家比较热情,房间偏小"
2368,评论,房间布置温馨
2369,评论,"房间干净舒适,装修很漂亮"
2370,评论,环境很好
2371,评论,非常满意
2372,评论,"不错,尤其是服务真的很好"
2373,评论,服务周到
2374,评论,客栈环境不错
2375,评论,"环境赞,服务很贴心"
2376,评论,"环境赞,服务很贴心"
2377,评论,"环境很好,服务很好"
2378,评论,性价比很高
2379,评论,"很喜欢这样得家庭风格,温馨舒适"
2380,评论,"客栈新装修的,所以赶觉很好"
2381,评论,"酒店隐藏在一群建筑之中,有点不太好找"
2382,评论,总之一切满意
2383,评论,总体是不错的
2384,评论,环境特别好
2385,评论,"非常满意…干净,安静"
2386,评论,位置也很方便
2387,评论,个人觉得还是比较值得的
2388,评论,"环境不错,交通也算便利"
2389,评论,"感觉很好,对周边环境不挑剔的话"
2390,评论,"环境真的不错,装修风格也很小清新"
2391,评论,环境很好
2392,评论,这家酒店的服务真心好
2393,评论,相当不错
2394,评论,"网上说的,全好评的店,不错,老板人很好"
2395,评论,"味道还是可以闻到,胜在东西很新"
2396,评论,很干净很温馨
2397,评论,点评厦门第一港海边度假庄园
2398,评论,"纯美式装修,内部环境很棒,床品尤其舒服"
2399,评论,"宾馆环境很棒,服务很好"
2400,评论,"店住服务非常好,没得说的"
2401,评论,房间很干净整洁
2402,评论,"嗯,夏天住这再好不过了,在环岛路附近"
2403,评论,非常靠谱非常热情
2404,评论,"在厦门换了三个住的地方,这个是最满意的"
2405,评论,"服务不错,房间装修的也很好"
2406,评论,"多少有点脏乱狭窄的感觉,其它很不错的"
2407,评论,"服务很好,有车接送,环境也好"
2408,评论,到了之后感觉自己果然没有选错呢
2409,评论,"环境很好,服务很好,规范化管理"
2410,评论,"过街就是环海路,特别方便~推荐"
2411,评论,住在塔头也不是很方便~服务态度还不错
2412,评论,服务十分热情
2413,评论,环境挺好的
2414,评论,环境很好
2415,评论,"服务很热情,没有电梯"
2416,评论,服务环境都不错
2417,评论,环境非常好~服务特别贴心
2418,评论,这个是看着最舒服的
2419,评论,点评厦门第一港海边度假庄园
2420,评论,"环境好,物美价廉超值服务,赞"
2421,评论,非常满意
2422,评论,"客栈工作人员耐心介绍,感觉很好"
2423,评论,很喜欢特别的干净温馨
2424,评论,"经理服务到位,态度很好,房间也比较满意"
2425,评论,"很满意,前台和帅哥们都热情满满"
2426,评论,"很不错的主题客栈哦,环境,卫生都很好"
2427,评论,房间还不错
2428,评论,环境不错
2429,评论,"交通也很便利,最主要的是服务特别棒"
2430,评论,环境很好
2431,评论,有种想一直住下去的感觉
2432,评论,客栈很好
2433,评论,"环境赞,服务很贴心"
2434,评论,"酒店很新,房间很有特色"
2435,评论,整体的风格都是我喜欢的
2436,评论,"小店装修很温馨,小二服务很贴心"
2437,评论,"店家热情周到,环境也很好,卫生干净整洁"
2438,评论,地理位置很方便
2439,评论,真的很不错
2440,评论,"酒店相当漂亮,有电瓶车接送"
2441,评论,隔音效果真的很差
2442,评论,"环境赞,服务很贴心"
2443,评论,"环境一般,服务很贴心"
2444,评论,工作人员都非常热情
2445,评论,"环境最好,设施最齐全,服务最周到的酒店"
2446,评论,"环境赞,服务很贴心"
2447,评论,服务很贴心
2448,评论,老板娘都很热情
2449,评论,"环境很好,老板很热情"
2450,评论,点评厦门第一港海边度假庄园
2451,评论,"服务很热情范围,地理位置方便"
2452,评论,客栈装修的确实很有特色
2453,评论,"总体入住还可以,发票的问题也帮忙解决了"
2454,评论,"有人过来接,很热情,退房后还有饼赠送"
2455,评论,"环境很舒服,服务也好,唯一就是订房晚了"
2456,评论,老板人也特别好
2457,评论,"5分,环境赞,服务很贴心"
2458,评论,"店主很热情周到,给予攻略"
2459,评论,"房间布置很温馨,酒店装修小清新"
2460,评论,服务非常棒
2461,评论,"因为巷子比较深,店家会开电瓶车出来接"
2462,评论,"店家人很好很贴心,环境也很温馨"
2463,评论,"环境赞,服务很贴心,微笑服务"
2464,评论,"小哥好热情,来回接送"
2465,评论,"住过很多民宿,这家是最好的"
2466,评论,"环境赞,服务很热情、贴心"
2467,评论,感觉宾至如归啊
2468,评论,老板好人
2469,评论,毕竟和价格应该还算是很对等的
2470,评论,"价格便宜,重点是服务态度很好"
2471,评论,环境很赞
2472,评论,"床很大,感觉很好"
2473,评论,服务态度很好
2474,评论,"安静,附近吃的不少,前台态度挺好"
2475,评论,"环境赞,服务很贴心"
2476,评论,"住的家庭房,房间很温馨,整体装修不错"
2477,评论,叮嘱我们很多东西
2478,评论,"房间很干净,老板很热情,性价比高"
2479,评论,"酒店环境很好,老板和服务态度也非常不错"
2480,评论,环境非常棒
2481,评论,总体来说服务挺人性化
2482,评论,房间很干净出门可以让小弟送到巷子口
2483,评论,家的感觉
2484,评论,"环境赞,服务很贴心"
2485,评论,"老板人挺好,特别热情"
2486,评论,房间清新舒适很干净
2487,评论,酒店小哥和前台人都超Nice
2488,评论,"服务人员特别的贴心热情,包送包接到村口"
2489,评论,"房间挺新,也很干净"
2490,评论,"5服务好,周边环境一般"
2491,评论,"环境干净整洁,装修很有特色,服务更贴心"
2492,评论,感觉超好
2493,评论,到了店里发现第一港真的很不错
2494,评论,"暖暖的,出入都有接送,服务还是挺好的"
2495,评论,光线很好
2496,评论,另外服务热情周到
2497,评论,"环境好,服务周到"
2498,评论,"服务好,态度好,房间干净"
2499,评论,祝老板生意兴隆
2500,评论,家庭客栈那价格贵了
2501,评论,卫浴居然是toto，很意外
2502,评论,"服务很好,干净"
2503,评论,"服务态度好好,环境也很不错"
2504,评论,很不错的一次入住
2505,评论,"客栈装修很新,设施齐全合理"
2506,评论,非常好的一家客栈
2507,评论,很好，特别喜欢
2508,评论,"热情服务好,人气高"
2509,评论,"店主人很好,出门还有车接送"
2510,评论,"老板很好,服务很好"
2511,评论,"进出有小车接送,房间看起来也很干净"
2512,评论,"非常舒适,服务贴心"
2513,评论,老板和服务生都特别热情
2514,评论,"出门在外,碰到这么好心的人还是很窝心的"
2515,评论,老板都很好
2516,评论,前台给与很大照顾
2517,评论,这家客栈真心不错
2518,评论,老板人超好
2519,评论,就觉得什么都忒好了
2520,评论,老板服务态度非常好
2521,评论,房间非常棒
2522,评论,"客栈装修好漂亮,老板也好热情"
2523,评论,服务很周到
2524,评论,"环境很赞,服务很贴心"
2525,评论,服务态度好
2526,评论,环境非常好
2527,评论,"其他还好吧,店主热情来接"
2528,评论,服务好
2529,评论,"不错,因为早上要早起坐车"
2530,评论,房间特别漂亮
2531,评论,店员服务好好、态度和蔼
2532,评论,"客栈性价比很高,交通也很方便"
2533,评论,服务很贴心
2534,评论,店家很好、很热情
2535,评论,老板人很好
2536,评论,这里环境超级好
2537,评论,"装修的很有情调,服务态度也很有礼貌"
2538,评论,"房间不错,很宽敞干净,地理位置也不错"
2539,评论,总体来说很棒
2540,评论,总之很满意
2541,评论,服务很贴心
2542,评论,环境很赞
2543,评论,"客栈环境不错,服务周到"
2544,评论,"很满意,感谢小李和美女吧台,服务太好了"
2545,评论,感觉房间挺不错
2546,评论,环境赞
2547,评论,酒店很注重细节
2548,评论,店家很热情
2549,评论,"环境卫生不错,设施齐全"
2550,评论,"环境很好,房间很漂亮,干净卫生"
2551,评论,很贴心
2552,评论,离海边很近
2553,评论,"环境很好,值得你拥有"
2554,评论,房间打扫的干干净净
2555,评论,老板人真的好好
2556,评论,酒店比较干净
2557,评论,"环境好,卫生好"
2558,评论,"环境很赞,服务太好了"
2559,评论,"服务好,环境好,下次还会来"
2560,评论,服务热情
2561,评论,环境很好
2562,评论,"订了三间房,就是感觉很干净"
2563,评论,"服务和态度都很好,值得入住"
2564,评论,老板很好
2565,评论,"连续住的很不错,阳光很足"
2566,评论,"环境很好,住的很舒服"
2567,评论,服务和环境都不错
2568,评论,"很干净,装修也不错"
2569,评论,"老板也很热情,交通便利"
2570,评论,环境感觉还应不错的
2571,评论,"环境很好,晚上很安静,村口就是公交车站"
2572,评论,不错不错
2573,评论,温馨，主题很好
2574,评论,床很舒服
2575,评论,环境、服务都很不错
2576,评论,2个帅哥和1位美女太nice了
2577,评论,酒店本身不错
2578,评论,"性价比很高,老板接送"
2579,评论,有接送
2580,评论,服务很好
2581,评论,服务态度好
2582,评论,服务贴心，还送了小礼品哦
2583,评论,环境还比较舒服
2584,评论,环境也很好
2585,评论,"态度很好,房间很漂亮"
2586,评论,"服务特别热情,环境美美哒,属于民宿"
2587,评论,"很喜欢这家客栈,交通便利"
2588,评论,店内装修很温馨
2589,评论,"交通便利,前台亲切友好"
2590,评论,服务态度超级棒，环境特别好
2591,评论,环境好
2592,评论,个人觉得很不错
2593,评论,真心好 入住四天 价钱也便宜
2594,评论,"房间主题很好,服务也很好"
2595,评论,环境不错
2596,评论,整个环境太舒服了
2597,评论,新酒店，附近买水果方便
2598,评论,"服务态度很好,房间很喜欢"
2599,评论,值这个价钱
2600,评论,环境性价比特别的高
2601,评论,酒店很干净
2602,评论,房间很棒
2603,评论,服务很周到
2604,评论,"酒店很干净,老板很热情"
2605,评论,还有自助厨房可以使用非常方便
2606,评论,里面的房间很干净，每个房间风格都不一样
2607,评论,"主题房,里面的洗浴什么都很棒,很有感觉"
2608,评论,"客栈装修很漂亮,15年才开业"
2609,评论,老板太热情了
2610,评论,环境赞 风格更喜欢
2611,评论,老板人特好
2612,评论,"环境优雅,风格别致,服务周到"
2613,评论,环境超好
2614,评论,住宿环境舒适，服务周到
2615,评论,环境特别好
2616,评论,店內的人員都很親切喔
2617,评论,"客栈很有特色,小巧精致,服务态度超好"
2618,评论,前台的小哥和小妹都很热心
2619,评论,"不错,老板好,环境好,服务好"
2620,评论,服务好周到
2621,评论,房间很有特色
2622,评论,环境美
2623,评论,老板很热心
2624,评论,"服务态度非常好,感觉亲切"
2625,评论,"房间很舒服,床单被罩都是新的"
2626,评论,"環境好,服務好"
2627,评论,服务热情
2628,评论,店家蛮热情
2629,评论,酒店的环环境给人很舒心
2630,评论,环境不错 值得去住
2631,评论,"蛮不错的 老板人很好,进店离店都有礼物哦"
2632,评论,房间很漂亮
2633,评论,环境很美很高大上
2634,评论,感觉不错
2635,评论,很漂亮
2636,评论,环境服务态度都超级棒的
2637,评论,非常好
2638,评论,"客栈老板蛮好,很安静,环境也很新"
2639,评论,酒店老板很好
2640,评论,很温馨浪漫
2641,评论,"棒棒的,很喜欢你值得拥有的一间好客栈"
2642,评论,装修很特别
2643,评论,环境还不错
2644,评论,"很好,服务还是环境都不错"
2645,评论,房间干净
2646,评论,在这个地方住了三个房型
2647,评论,两张床都很大
2648,评论,房间很漂亮
2649,评论,真的很不错
2650,评论,服务态度很好
2651,评论,"房间环境很好,设施齐全,出入接送"
2652,评论,老板都态度蛮好的
2653,评论,老板很热情
2654,评论,"环境赞,服务很贴心 非常棒"
2655,评论,老板人很好
2656,评论,客服挺好的
2657,评论,住的很开心
2658,评论,环境很好
2659,评论,"相当好的一家客栈,环境优美"
2660,评论,"很温馨,每个人都很热情"
2661,评论,第一港客栈很别致优雅
2662,评论,老板态度很好哦
2663,评论,非常棒
2664,评论,老板有随时接送服务，卫生特别干净
2665,评论,温馨整洁 有家的感觉
2666,评论,性价比特别高
2667,评论,曾厝安里算好的了
2668,评论,老板服务态度很好
2669,评论,"店家非常贴心,环境很棒"
2670,评论,"客栈人很好,房间也行哦"
2671,评论,对这个客栈整体好评
2672,评论,"酒店服务很好,床也很软很舒服"
2673,评论,非常棒哦 塔头最美的店
2674,评论,因为服务给5星
2675,评论,"能提供一个很好的休息环境,干净、舒适"
2676,评论,"老板很客气,服务很不错"
2677,评论,店家服务态度特别值得肯定
2678,评论,酒店很不错
2679,评论,服务态度很好
2680,评论,非常好看
2681,评论,很温馨，服务也很好
2682,评论,接送，非常到位
2683,评论,酒店整体卫生还不错
2684,评论,环境服务住宿都不错
2685,评论,环境很好
2686,评论,"环境不错,装修风格别出心裁,周边安静"
2687,评论,"酒店很舒服,装修很漂亮,人也很nice"
2688,评论,环境好 服务很贴心
2689,评论,很好呢
2690,评论,客栈还是蛮好的
2691,评论,什么东西都有，齐全
2692,评论,"环境很棒,价格合适,真心推荐"
2693,评论,"环境不错,服务不错就是有点偏"
2694,评论,环境很不错
2695,评论,房间非常漂亮
2696,评论,服务周到
2697,评论,服务态度极好
2698,评论,客栈的总体感觉以及房间的布置真的好棒啊
2699,评论,房间还是很新的
2700,评论,"环境不错,干净、安静,住得比较舒心"
2701,评论,环境好
2702,评论,"环境好,住的舒适"
2703,评论,"因为是新开业,所以感觉比较新,卫生干净"
2704,评论,真心觉得很温馨
2705,评论,"干净,服务到位,环境也非常的好"
2706,评论,老板很热情
2707,评论,榻榻米房间很舒服
2708,评论,"卫生一如既往的好,优雅的居住环境"
2709,评论,淋浴舒服
2710,评论,超级棒，很干净
2711,评论,去厦门一定要住的客栈，尤其是榻榻米房间
2712,评论,很安静，干净，老板态度很好
2713,评论,真的很漂亮啊
2714,评论,"酒店服务环境都特别棒,住的很舒心"
2715,评论,很热情
2716,评论,客栈很棒，安静
2717,评论,绝对是这次厦门行最美好的经历之一
2718,评论,服务态度很好
2719,评论,服务真的很贴心
2720,评论,"有家的感觉,客栈的人都很友善"
2721,评论,"很好的,酒店一直是那么好的态度"
2722,评论,环境干净卫生
2723,评论,"房间很大,卫生间也不错"
2724,评论,环境很好
2725,评论,非常温馨舒适浪漫的客栈
2726,评论,"环境优美,住的很舒服"
2727,评论,"出去玩了这么多次,第一次态度好"
2728,评论,非常贴心
2729,评论,"服务特别好,房间很大很舒适"
2730,评论,老板们都很热情
2731,评论,店家热情
2732,评论,"房间环境好,离海边又很近"
2733,评论,装修很别致
2734,评论,"客栈很有特色,环境也不错"
2735,评论,也是让大家感觉就像在家一样舒服
2736,评论,"比曾厝垵好太多了,这家环境"
2737,评论,"环境好是最基本的,硬件很齐全"
2738,评论,"环境赞,服务很贴心"
2739,评论,"房间很温馨,服务很周到"
2740,评论,"服务好,房间舒适,性价比高"
2741,评论,真心觉得这民宿超赞，很新，而且好有特色
2742,评论,酒店很温馨
2743,评论,环境特别棒
2744,评论,"环境赞,服务很热情"
2745,评论,"环境超级好,老板也很好人"
2746,评论,老板服务特别好
2747,评论,"第一天去住的地方,交通很方便"
2748,评论,价格实惠
2749,评论,环境不错
2750,评论,超级好的房间
2751,评论,真的太好了
2752,评论,"很好,服务好,可以接送进出"
2753,评论,环境超级美好
2754,评论,"非常方便,值得入住"
2755,评论,来厦门旅游的人们强烈推荐这家店
2756,评论,给了一种宾至如归的感觉
2757,评论,同学和我们都挺满意的
2758,评论,房间也很漂亮 老板和工作人员人都很好
2759,评论,"环境卫生很好,床很舒服"
2760,评论,"装修太美了,床也很好睡"
2761,评论,这次选的这家旅馆比较特色
2762,评论,休闲舒适，服务不错，配备齐全
2763,评论,工作人员很热心
2764,评论,"服务超好,环境很漂亮很温馨"
2765,评论,"老板人很好,走的时候还送了盒鼓浪屿特产"
2766,评论,服务很到位咯
2767,评论,老板人超级好又温柔
2768,评论,"房间很干净,整洁,和图片上的一样美好"
2769,评论,"服务人性,温馨如家,旅行中最贴心的家"
2770,评论,"服务质量好,环境漂亮,设施完善"
2771,评论,"卫生,舒适"
2772,评论,"房间小巧干净,很小清新"
2773,评论,住的环境真的好好
2774,评论,服務貼心
2775,评论,环境不错
2776,评论,出门有很多餐馆
2777,评论,"很有free的一家酒店,不错"
2778,评论,"很不错的一家客栈,老板很热情"
2779,评论,"不错,房间装修有个性,店家服务也很好"
2780,评论,房间好棒
2781,评论,"走路大概10分钟以内,客栈人员都很好"
2782,评论,"边上的海鲜不错,水果摊很多"
2783,评论,大圆床很漂亮
2784,评论,"国庆爆满,老板好不容易调了一间给我"
2785,评论,"环境很好,老板很健谈,新装修"
2786,评论,"卫生环境很好,进去看的很舒服"
2787,评论,"小孩很喜欢塌塌米的床,玩的不亦乐乎"
2788,评论,酒店还是比较温馨的
2789,评论,环境很舒服
2790,评论,酒店真心不错
2791,评论,"服务态度很好,环境不错"
2792,评论,"环境,店家的态度,性价比都相当不错"
2793,评论,"住的很开心,老板人真的很好"
2794,评论,"环境好,干净整洁有雅致"
2795,评论,"性价比较高,设施都很新,希望更加完善"
2796,评论,老板很客气
2797,评论,"服务非带好,有特色,热情"
2798,评论,"客栈装修很有特色,服务也很好"
2799,评论,路很好找
2800,评论,"很干净的房间,老板人也很好"
2801,评论,"服务态度很好,店家特别热情"
2802,评论,"店里人很亲切,有接送,房间也干净漂亮"
2803,评论,还可以
2804,评论,空间大 设施全
2805,评论,服务好
2806,评论,很舒心的一段旅程
2807,评论,环境设施非常好
2808,评论,客栈设施、服务、环境都很好
2809,评论,房间真的很小除了床基本什么放不下
2810,评论,店里的老板们很热心、真心不错
2811,评论,"房间很干净,和网上图片一样,主题也多"
2812,评论,各种设施很完备
2813,评论,因为这里比其他住的环境好，卫生
2814,评论,总体不错的
2815,评论,老板服务态度很好
2816,评论,环境好
2817,评论,"设施很好很齐全,装修很温馨高大上"
2818,评论,"环境很好,干净,舒服,服务很好"
2819,评论,点评厦门第一港海边度假庄园
2820,评论,"房间装修挺漂亮的,服务态度也不错"
2821,评论,老板特别热情
2822,评论,"客栈服务很棒,住了七天"
2823,评论,位置也是相当的好找
2824,评论,"服务好,退房还送了特产,有车送出"
2825,评论,老板和员工人很好
2826,评论,"位置很好,交通便利"
2827,评论,感觉就是很不错
2828,评论,"床很软,各种装修高大上,总之超值"
2829,评论,交通还挺方便
2830,评论,超级好的服务，酒店行业该有的态度
2831,评论,房间的装修很漂亮
2832,评论,很卫生
2833,评论,"环岛路骑车,最后去了曾厝安吃小吃"
2834,评论,房间设计精美
2835,评论,"一连住了好几天,不同主题的房间换着住"
2836,评论,"挺好的,舒服,位置比较好找"
2837,评论,"挺好的,干净卫生,性价比高"
2838,评论,"设备也很齐全,比连锁酒店好太多"
2839,评论,"环境,服务都非常好哦"
2840,评论,干净 老板人也好
2841,评论,"环境不错,注重细节"
2842,评论,酒店装修风格清丽雅致
2843,评论,环境不错，布置的很温馨
2844,评论,"比我们想象的好太多了,很温馨"
2845,评论,"房间干净卫生,老板服务态度好"
2846,评论,服务好
2847,评论,"洗手间很好,服务也很好"
2848,评论,车不好开进去
2849,评论,"不错,跟图片符合,帅哥还出来搭我们"
2850,评论,房间真心不错，老板服务也很贴心
2851,评论,"客栈的卫生还好,房间的装饰令人感到舒适"
2852,评论,"客栈内部装修,客房的视觉效果都很不错"
2853,评论,住过最良心的民宿
2854,评论,"房间很大,床很软很舒服"
2855,评论,"房间设施很好,服务也非常不错"
2856,评论,"客栈老板用心经营,希望越做越好"
2857,评论,"环境很好,屋里很干净,服务周到"
2858,评论,店家很好送饮料送点心的
2859,评论,店主热情
2860,评论,"不错,很热情"
2861,评论,"老板服务非常好,酒店环境也不错"
2862,评论,"环境超级好,老板也很热情"
2863,评论,"环境好,服务赞"
2864,评论,挺不错的
2865,评论,天台很适合晾衣服
2866,评论,"很干净舒适,服务态度很好"
2867,评论,十分不错
2868,评论,"很漂亮很温馨,床垫很好,睡得很舒服"
2869,评论,老板很热情
2870,评论,"装修很清新,卫浴比较棒"
2871,评论,"服务员很热情,酒店还可以自助做饭和洗衣"
2872,评论,服务很棒
2873,评论,"老板很热情,房间也很好"
2874,评论,最后一天帮我们升级了房间
2875,评论,"酒店环境很好,前台服务也很好"
2876,评论,"很好,环境,房间小了点,其他的都不错"
2877,评论,酒店很漂亮
2878,评论,很好 干净卫生
2879,评论,"酒店很新,设施都很齐全,装修也非常漂亮"
2880,评论,"位置比较方便,出门就是车站"
2881,评论,"紧挨环岛路,附近的沙滩很干净"
2882,评论,"态度好,房间装饰漂亮"
2883,评论,环境很舒服
2884,评论,"客栈很漂亮,符合我的要求"
2885,评论,"服务态度很好,酒店很温馨"
2886,评论,"前台很热情,房间很干净"
2887,评论,真心不错
2888,评论,"环境不错,服务也挺好,房间干净"
2889,评论,"真的很不错,来厦门值得一住的小店"
2890,评论,对于在外旅游的人们很有家的感觉
2891,评论,"环境不错,老板人好"
2892,评论,"环境和服务都很好,老板也很热情"
2893,评论,酒店挺不错的
2894,评论,舒适，环境优美，干净整洁
2895,评论,"东西都很新,住得很舒服,服务也很好"
2896,评论,"酒店非常好,装潢精致"
2897,评论,环境好，服务特优，价格实在
2898,评论,环境很好
2899,评论,交通很方便
2900,评论,房门密码锁很安全
2901,评论,服务超级棒
2902,评论,环境好 位置好 老板好 wifi好
2903,评论,房间设计的非常棒
2904,评论,客栈比较新装修的不错
2905,评论,"环境超美的,前台美女也很客气"
2906,评论,"装修环境都不错,老板人很好很热情很贴心"
2907,评论,很好，很不错，服务也很贴心
2908,评论,酒店环境很好
2909,评论,"相当错的家庭旅馆,装修风格很有特色"
2910,评论,"房间很新很干净,住得很愉快"
2911,评论,"很新,床单很干净,价格实惠"
2912,评论,"环境舒适,老板很热情周到"
2913,评论,"店员都很热心,卫生也好,价格实惠"
2914,评论,房子很漂亮，房间也都是一样的主题
2915,评论,"宾至如归,住着非常舒适"
2916,评论,"干净,温馨"
2917,评论,"非常棒的旅馆,环境舒适"
